FIPS,"Berries, Other",Berry Totals,Blackberries,Blueberries,Boysenberries,Cranberries,Currants,Loganberries,Raspberries,Strawberries
47135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47139,0.0,11.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0
47141,2.0,16.0,5.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0
47143,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
47145,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47147,0.0,17.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,9.0
47149,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
47151,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47153,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47155,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
47157,1.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
47159,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
47161,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47163,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
47165,0.0,20.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,10.0
47167,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
47169,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
47171,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47173,0.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
47175,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47177,0.0,9.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0
47179,0.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0
47181,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47183,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
47185,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
47187,0.0,13.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0
47189,0.0,16.0,8.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0
48001,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48005,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
48013,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
48015,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48019,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48021,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
48027,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48029,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48037,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
48039,0.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
48041,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48043,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48049,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48053,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48055,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48059,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48061,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48063,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
48065,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48067,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48071,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48073,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
48077,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48083,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48085,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
48091,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48093,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48099,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48113,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48121,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48123,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48133,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48135,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48139,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48145,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48147,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
48149,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48157,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48159,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48161,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
48163,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48167,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48171,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
48175,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48181,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
48187,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
48199,0.0,18.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0
48201,0.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
48203,0.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0
48209,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48213,0.0,20.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
48215,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48217,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48221,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48223,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48225,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48231,0.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
48237,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48239,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48241,1.0,21.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
48245,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
48251,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
48257,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48265,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48277,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48287,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48289,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48291,1.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48293,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48299,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48303,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48309,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
48315,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48321,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48331,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
48333,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48337,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48339,0.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
48343,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48347,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
48349,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48351,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48361,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
48365,0.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
48367,0.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
48373,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
48377,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48379,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48381,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48387,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48395,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48397,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48401,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48407,0.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48419,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48423,0.0,29.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0
48425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48439,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
48441,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48449,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48453,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48455,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
48457,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
48459,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
48467,1.0,25.0,11.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0
48469,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48473,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48477,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48481,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48491,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48493,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48497,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48499,0.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
49003,8.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
49005,3.0,20.0,6.0,1.0,0.0,0.0,2.0,0.0,9.0,9.0
49007,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
49011,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
49019,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
49021,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
49029,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
49033,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
49035,2.0,11.0,5.0,5.0,0.0,0.0,4.0,0.0,9.0,0.0
49039,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
49043,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
49047,4.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
49049,0.0,35.0,12.0,0.0,0.0,0.0,3.0,0.0,24.0,11.0
49053,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49055,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49057,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,5.0
50001,1.0,29.0,4.0,16.0,0.0,0.0,10.0,0.0,20.0,14.0
50003,0.0,24.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0,8.0
50005,0.0,32.0,1.0,24.0,0.0,0.0,2.0,0.0,16.0,8.0
50007,1.0,51.0,3.0,30.0,0.0,0.0,3.0,0.0,20.0,18.0
50009,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0
50011,0.0,21.0,2.0,15.0,0.0,1.0,0.0,0.0,8.0,4.0
50013,0.0,18.0,2.0,12.0,0.0,0.0,2.0,0.0,7.0,8.0
50015,0.0,33.0,4.0,28.0,0.0,0.0,3.0,0.0,7.0,10.0
50017,0.0,69.0,6.0,45.0,0.0,3.0,4.0,0.0,38.0,11.0
50019,0.0,42.0,6.0,32.0,0.0,0.0,2.0,0.0,17.0,15.0
50021,6.0,35.0,3.0,27.0,0.0,0.0,1.0,0.0,8.0,9.0
50023,1.0,67.0,13.0,50.0,0.0,0.0,8.0,0.0,26.0,15.0
50025,0.0,36.0,1.0,29.0,0.0,0.0,1.0,0.0,14.0,8.0
50027,1.0,71.0,5.0,43.0,0.0,2.0,1.0,0.0,28.0,13.0
51001,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
51003,1.0,22.0,12.0,19.0,0.0,0.0,0.0,0.0,11.0,4.0
51007,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
51009,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0
51011,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
51015,2.0,24.0,7.0,4.0,0.0,0.0,0.0,0.0,10.0,12.0
51017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
51019,0.0,16.0,5.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0
51021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51025,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
51029,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
51031,0.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,7.0
51033,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
51035,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0
51036,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
51037,0.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0
51041,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51043,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
51045,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
51047,0.0,12.0,5.0,8.0,0.0,0.0,0.0,0.0,11.0,8.0
51049,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
51051,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51053,0.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0
51059,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
51061,0.0,33.0,15.0,19.0,0.0,0.0,0.0,0.0,20.0,7.0
51063,1.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0
51065,4.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,10.0
51067,0.0,12.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0
51069,3.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0
51071,0.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0
51073,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
51075,0.0,13.0,5.0,11.0,0.0,0.0,0.0,0.0,4.0,2.0
51077,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
51079,0.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0
51081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51083,0.0,11.0,5.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0
51085,0.0,11.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0
51087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51089,0.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
51091,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
51093,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
51095,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
51097,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
51099,0.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
51101,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
51103,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51105,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
51107,6.0,46.0,21.0,31.0,0.0,0.0,0.0,0.0,17.0,4.0
51109,0.0,16.0,5.0,10.0,0.0,0.0,0.0,0.0,9.0,6.0
51111,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
51113,1.0,21.0,9.0,9.0,0.0,0.0,0.0,0.0,8.0,13.0
51115,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
51117,1.0,23.0,16.0,17.0,0.0,0.0,0.0,0.0,7.0,9.0
51119,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
51121,0.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0
51125,0.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0
51127,0.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
51131,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
51133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
51135,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51137,0.0,11.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0
51139,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
51141,0.0,13.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,8.0
51143,0.0,16.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0
51145,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
51147,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51149,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51153,0.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0
51157,0.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0
51159,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
51161,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
51163,0.0,13.0,7.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0
51165,5.0,39.0,6.0,20.0,0.0,0.0,0.0,0.0,12.0,21.0
51167,0.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
51169,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0
51171,2.0,23.0,8.0,12.0,0.0,0.0,0.0,0.0,9.0,9.0
51173,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
51175,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
51177,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0
51179,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
51181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51183,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51185,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0
51187,0.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0
51191,2.0,22.0,6.0,18.0,0.0,0.0,0.0,0.0,6.0,7.0
51193,0.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0
51195,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
51197,0.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
51199,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
51550,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
51800,0.0,13.0,3.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0
51810,0.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0
53001,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0
53003,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0
53005,5.0,34.0,5.0,12.0,0.0,0.0,4.0,0.0,35.0,8.0
53007,0.0,37.0,3.0,23.0,0.0,0.0,3.0,0.0,32.0,9.0
53009,1.0,41.0,13.0,18.0,0.0,1.0,1.0,1.0,39.0,18.0
53011,6.0,177.0,45.0,108.0,4.0,0.0,8.0,4.0,128.0,54.0
53013,0.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0
53015,0.0,27.0,9.0,18.0,2.0,0.0,2.0,0.0,34.0,12.0
53017,0.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0
53019,0.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,7.0
53021,0.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0
53023,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
53025,1.0,19.0,7.0,6.0,2.0,0.0,0.0,0.0,14.0,7.0
53027,1.0,42.0,4.0,17.0,0.0,23.0,2.0,1.0,23.0,5.0
53029,2.0,41.0,8.0,13.0,0.0,0.0,1.0,0.0,32.0,17.0
53031,2.0,24.0,3.0,11.0,1.0,0.0,1.0,0.0,30.0,12.0
53033,3.0,139.0,37.0,61.0,1.0,0.0,6.0,3.0,132.0,34.0
53035,7.0,111.0,29.0,57.0,3.0,0.0,6.0,7.0,87.0,50.0
53037,0.0,12.0,3.0,8.0,1.0,0.0,0.0,1.0,14.0,7.0
53039,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0
53041,1.0,45.0,9.0,32.0,1.0,0.0,0.0,1.0,29.0,17.0
53043,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53045,2.0,25.0,8.0,15.0,0.0,0.0,1.0,0.0,16.0,5.0
53047,2.0,40.0,7.0,8.0,0.0,0.0,1.0,0.0,54.0,25.0
53049,0.0,91.0,4.0,6.0,3.0,79.0,1.0,3.0,6.0,4.0
53051,1.0,8.0,2.0,4.0,0.0,1.0,4.0,0.0,6.0,1.0
53053,6.0,99.0,42.0,39.0,4.0,0.0,5.0,4.0,99.0,52.0
53055,1.0,33.0,9.0,11.0,0.0,0.0,1.0,0.0,24.0,20.0
53057,6.0,84.0,28.0,47.0,5.0,0.0,3.0,1.0,82.0,27.0
53059,0.0,16.0,2.0,6.0,2.0,0.0,0.0,0.0,22.0,9.0
53061,5.0,92.0,22.0,47.0,2.0,0.0,3.0,0.0,71.0,32.0
53063,4.0,70.0,8.0,20.0,4.0,2.0,7.0,0.0,81.0,39.0
53065,0.0,40.0,14.0,9.0,0.0,0.0,0.0,0.0,50.0,19.0
53067,4.0,108.0,27.0,52.0,10.0,3.0,0.0,1.0,65.0,56.0
53069,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
53071,0.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,32.0,1.0
53073,6.0,232.0,27.0,138.0,2.0,2.0,6.0,1.0,252.0,32.0
53075,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
53077,1.0,45.0,8.0,17.0,0.0,0.0,0.0,0.0,36.0,10.0
54001,0.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0
54003,2.0,24.0,5.0,10.0,0.0,0.0,0.0,0.0,6.0,12.0
54005,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
54007,2.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0
54009,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
54011,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
54013,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
54015,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
54017,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0
54019,0.0,12.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0
54021,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
54023,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54025,0.0,20.0,10.0,9.0,0.0,0.0,0.0,0.0,10.0,3.0
54027,0.0,25.0,9.0,10.0,0.0,0.0,0.0,0.0,12.0,12.0
54029,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
54031,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
54033,0.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
